ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
10821	Kanamari	BELLY	tʃolomidak	tʃolomidak	tʃ o l o m i d a k	tʃ o l o m i d a k	968	925	BELLY			
10934	Amarakaeri	BELLY	wa nẽk	wa nẽk	w a + n ẽ k	w a + n ẽ k	990	532 948	? ?			
11399	Banawa	BELLY	nabadi	nabadi	n a b a d i	n a b a d i	388	366	BELLY			
11419	Jamamadi	BELLY	nabadi	nabadi	n a b a d i	n a b a d i	388	366	BELLY			
12157	Paumari_1833	BELLY	dawaua	dawaua	d a w au a	d a w au a	1228	1228	ABDOMEN			
12363	Arasairi	BELLY	uandapo	uandapo	u a n d a p o	u a n d a p o	1646	1629	BELLY			
309	Deni	BIG LEAF CALATHEA	dawi	dawi	d a w i	d a w i	328	328	BIG.LEAF.CALATHEA			
644	Jamamadi	BIG LEAF CALATHEA	dawi	dawi	d a w i	d a w i	328	328	BIG.LEAF.CALATHEA			
920	Jarawara	BIG LEAF CALATHEA	tawi	tawi	t a w i	t a w i	328	328	BIG.LEAF.CALATHEA			
1843	Sorowaha	BIG LEAF CALATHEA	dai	dai	d a i	d a - i	328	328	BIG.LEAF.CALATHEA			
10551	Proto-Arawan	BIG LEAF CALATHEA	dawi	dawi	d a w i	d a w i	328	328	BIG.LEAF.CALATHEA			
312	Deni	BLACK	kiride	kiride	k i r i d e	k i r i d e	1288	1288	BLACK			
1289	Kulina	BLACK	tsowɛ	tsowɛ	ts o w ɛ	ts o w ɛ	1289	1289	BLACK			
10049	Sorowaha	BLACK	asa	asa	a s a	a s a	677	627	DARK			
10171	Paumari	BLACK	bara / pororo	bara	b a r a	b a r a	769	732	BLACK			
10172	Jarawara	BLACK	soki / hahasa na	hahasa na	h a h a s a + n a	h a h a s a + n a	771	735 734	? CAUSATIVE			
10173	Jarawara	BLACK	soki / hahasa na	soki	s o k i	s o k i	770	733	BLACK			
10412	Amarakaeri	BLACK	sik	sik	s i k	s i k	934	894	BLACK			
10981	Paumari	BLACK	bara / pororo	pororo	p o r o r o	p o r o r o	1057	1014	BLACK			
11400	Banawa	BLACK	soki	soki	s o k i	s o k i	770	733	BLACK			
11420	Jamamadi	BLACK	soki	soki	s o k i	s o k i	770	733	BLACK			
12160	Paumari_1833	BLACK	pururuke	pururuke	p u r u r u k e	p u r u r u k e	1057	1014	BLACK			
12364	Arasairi	BLACK	dahuasinda / uasikenda	dahuasinda	d a h ua s i + n d a	d a h ua s i - - + n d a	1647	1630 1631	BLACK ?			
12365	Arasairi	BLACK	dahuasinda / uasikenda	uasikenda	u a s i k e + n d a	- - - u a s i k e + n d a	1647	1630 1631	BLACK ?			
323	Deni	CORPSE	abapo	abapo	a b a p o	a b a p o	574	561	CORPSE			
11116	Banawa	CORPSE	abowi	abowi	a b o w i	a b o w i	574	561	CORPSE			
11421	Jamamadi	CORPSE	aboi	aboi	a b oi	a b oi	574	561	CORPSE			
11460	Jarawara	CORPSE	abohi	abohi	a b o h i	a b o h i	574	561	CORPSE			
324	Deni	CORRECT (RIGHT)	naniarini	naniarini	n a n i a r i n i	n a n i a r i n i	575	562	CORRECT			
11776	Paumari	CORRECT (RIGHT)	makhani	makhani	m a kh a n i	m a kh a n i	1361	1324	CORRECT			
326	Deni	DAY (NOT NIGHT)	vada	vada	v a d a	v a d a	576	563	DAY			
941	Jarawara	DAY (NOT NIGHT)	jia	jia	j i a	j i a	577	564	DAY		YES	From Portuguese dia
10182	Paumari	DAY (NOT NIGHT)	mahi	mahi	m a h i	m a h i	779	741	DAY			
11401	Banawa	DAY (NOT NIGHT)	jama wei	jama wei	j a m a + w ei	j a m a + w ei	1362	1325 1326	TIME LIGHT			
11672	Jarawara	DAY (NOT NIGHT)	jama wehe	jama wehe	j a m a + w e h e	j a m a + w e h e	1362	1325 1326	TIME LIGHT			
11837	Kulina	DAY (NOT NIGHT)	wada	wada	w a d a	w a d a	576	563	DAY			
12366	Arasairi	DAY (NOT NIGHT)	uamenoe	uamenoe	u a m e n o e	u a m e n o e	1648	1632	DAY			
330	Deni	DIRTY	kiri	kiri	k i r i	k i r i	580	567	DIRTY			
944	Jarawara	DIRTY	bisa / tohija	bisa	b i s a	- b i s a	14	14	DIRTY			
945	Jarawara	DIRTY	bisa / tohija	tohija	t o h i j a	t o h i j a	392	372	DIRTY			
1308	Kulina	DIRTY	oba	oba	o b a	o b a	579	566	DIRTY			
1650	Paumari	DIRTY	ɓiiʃa / makamaka	ɓiiʃa	ɓ iː ʃ a	- ɓ iː ʃ a	14	14	DIRTY			
10051	Sorowaha	DIRTY	asa / kasiikɨ	asa	a s a	a s a	676	627	DARK			
10121	Sorowaha	DIRTY	asa / kasiikɨ	kasiikɨ	k a s iː k ɨ	k a s iː k ɨ	743	705	DIRTY			
11006	Paumari	DIRTY	ʔbiiʃa / makamaka	makamaka	m a k a m a k a	m a k a m a k a	1015	971	DIRTY			
11130	Banawa	DIRTY	bisa	bisa	b i s a	b i s a	14	14	DIRTY			
11422	Jamamadi	DIRTY	bisa	bisa	b i s a	b i s a	14	14	DIRTY			
337	Deni	FAR	vahini	vahini	v a h i n i	v a h i n i	1243	1243	FAR			
958	Jarawara	FAR	jabo	jabo	j a b o	j a b o	1244	781	LONG			
1317	Kulina	FAR	wahi	wahi	w a h i	w a h i - -	1243	1243	FAR			
10200	Paumari	FAR	ada	ada	a ɗ a	a ɗ a	786	746	FAR			
12367	Arasairi	FAR	jatenjokdak	jatenjokdak	j a t e n j o k d a k	j a t e n j o k d a k	1649	1633	FAR			
342	Deni	FIX	ta	ta	t a	t a - -	45	45	FIX			
1661	Paumari	FIX	ɗakha	ɗakha	ɗ a kʰ a	ɗ a kʰ a	45	45	FIX			
10561	Proto-Arawan	FIX	ɗa	ɗa	ɗ a	ɗ a	45	45	FIX			
343	Deni	FOREHEAD	atha	atha	a t h a	a t h a	210	210	FOREHEAD			
969	Jarawara	FOREHEAD	ate	ate	a t e	a t - e	210	210	FOREHEAD			ate/ete
1662	Paumari	FOREHEAD	atha	atha	a t h a	a t h a	210	210	FOREHEAD			
1862	Sorowaha	FOREHEAD	ata	ata	a t a	a t - a	210	210	FOREHEAD			
10436	Proto-Arawan	FOREHEAD	atʰa	atʰa	a tʰ a	a tʰ a	210	210	FOREHEAD			
11388	Banawa	FOREHEAD	ate	ate	a t e	a t e	210	210	FOREHEAD			ate/ete
11423	Jamamadi	FOREHEAD	ate	ate	a t e	a t e	210	210	FOREHEAD			ate/ete
12260	Kulina	FOREHEAD	wasʰari	wasʰari	w a sʰ a r i	w a sʰ a r i	1574	1555	FOREHEAD			
12368	Arasairi	FOREHEAD	uanaen	uanaen	u a n ae n	u a n ae n	1650	1634	FOREHEAD			
344	Deni	FROG	boko / joiwa	boko	b o k o	b o k o	31	31	FROG			
345	Deni	FROG	boko / joiwa	joiwa	j o i w a	j o i w a	264	264	FROG			
608	Deni	FROG	owawa	owawa	o w a w a	o w a w a	150	150	FROG.SP.			
672	Jamamadi	FROG	boka	boka	b o k a	b o k a	31	31	FROG			
876	Jamamadi	FROG	owawa	owawa	o w a w a	o w a w a	150	150	FROG.SP.			
970	Jarawara	FROG	jowi	jowi	j o w i	j o - w i	264	264	FROG			
1560	Kulina	FROG	japʰaʔi	japʰaʔi	j a pʰ a ʔ i	j a pʰ a ʔ i	84	84	FROG.SP.			
1863	Sorowaha	FROG	buwabuwa	buwabuwa	b u w a b u w a	b u w a b u w a	581	568	FROG			
1949	Sorowaha	FROG	jahowa	jahowa	j a h o w a	j a h o w a	84	84	FROG.SP.			
10531	Proto-Arawan	FROG	boka / japhoʔi / joiwa / owawa	boka	b o k a	b o k a	31	31	FROG			
10634	Proto-Arawan	FROG	boka / japhoʔi / joiwa / owawa	japhoʔi	j a pʰ o ʔ i	j a pʰ o ʔ i	84	84	FROG.SP.			
10655	Proto-Arawan	FROG	boka / japhoʔi / joiwa / owawa	joiwa	j oi w a	j oi w a	264	264	FROG			
10776	Proto-Arawan	FROG	boka / japhoʔi / joiwa / owawa	owawa	o w a w a	o w a w a	150	150	FROG.SP.			
346	Deni	FRUIT	bunu	bunu	b u n u	b u n u	34	34	FRUIT			
971	Jarawara	FRUIT	boni	boni	b o n i	b o n i	34	34	FRUIT			boni/bono
1329	Kulina	FRUIT	bono	bono	b o n o	b o n o	34	34	FRUIT			
1663	Paumari	FRUIT	bono / dororo	bono	b o n o	b o n o	34	34	FRUIT			
5011	Sorowaha	FRUIT	midʒiɾi	midʒiɾi	m i dʒ i ɾ i	m i dʒ i ɾ i	1263	1263	FRUIT			
10917	Amarakaeri	FRUIT	nda	nda	n d a	n d a	973	931	FRUIT			
10994	Paumari	FRUIT	bono / dororo	dororo	ɗ o r o r o	ɗ o r o r o	1020	976	FRUIT			
11172	Banawa	FRUIT	hadi	hadi	h a d i	h a d i	1159	1125	FRUIT			
11766	Jamamadi	FRUIT	boni	boni	b o n i	b o n i	34	34	FRUIT			boni/bono
351	Deni	BLUE OR GREEN	tereɸede	tereɸede	t e r e ɸ e d e	t e r e ɸ e d e	811	1267	BLUE_GREEN			
10234	Paumari	BLUE OR GREEN	kori	kori	k o r i	- - - - k o r i	810	767	BLUE_GREEN			
10235	Sorowaha	BLUE OR GREEN	karakori	karakori	k a r a k o r i	k a r a k o r i	810	767	BLUE_GREEN			
10236	Jarawara	BLUE OR GREEN	teteɸo	teteɸo	t e t e ɸ o	t e t e ɸ o	811	1267	BLUE_GREEN			
11258	Sorowaha	BLUE OR GREEN	huraru	huraru	h u r a r u	h u r a r u	1156	1118	BLUE_GREEN			Also means green, skin color,, shiny
12165	Paumari_1833	BLUE OR GREEN	guaiso	guaiso	g ua i s o	g ua i s o	632	599	BLUE_GREEN			
12369	Arasairi	BLUE OR GREEN	dahuakibeida	dahuakibeida	d a h u a k i b ei d a	d a h u a k i b ei d a	1651	1635	BLUE_GREEN			
356	Deni	HARD	khara	khara	kʰ a r a	kʰ a r a	278	278	HARD			
1342	Kulina	HARD	kʰaɾa	kʰaɾa	kʰ a ɾ a	kʰ a ɾ a	278	278	HARD			
1666	Paumari	HARD	kaara	kaara	k aː r a	k aː r a	278	278	HARD			
10702	Proto-Arawan	HARD	khaara	khaara	kʰ aː r a	kʰ aː r a	278	278	HARD			
11192	Banawa	HARD	kita	kita	k i t a	k i t a	278	278	HARD			
11194	Jarawara	HARD	kita	kita	k i t a	k i t a	278	278	HARD			
11524	Jamamadi	HARD	kita	kita	k i t a	k i t a	278	278	HARD			
12212	Sorowaha	HARD	hisa	hisa	h i s a	h i s a	278	278	HARD			
12370	Arasairi	HARD	dobuatenda	dobuatenda	d o b u a t e + n d a	d o b u a t e + n d a	1652	1636 1637	HARD ?			
373	Deni	KNEE	khobori	khobori	kʰ o b o r i	kʰ o - - b o r i	283	283	KNEE			
1002	Jarawara	KNEE	jobati / kobabari	jobati	j o b a t i	j o b a t i	584	571	KNEE			
1003	Jarawara	KNEE	jobati / kobabari	kobabari	k o b a b a r i	k o b a b a r i	283	283	KNEE			
1363	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	kʰoboɾi	kʰ o b o ɾ i	kʰ o - - b o ɾ i	283	283	KNEE			
1364	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	pito	p i t o	p i t o	582	569	KNEE			
1365	Kulina	KNEE	kʰoboɾi / pito / tidzoɾi	tidzoɾi	t i dz o ɾ i	t i dz o ɾ i	583	570	KNEE			
10076	Sorowaha	KNEE	suwatɨ	suwatɨ	s u w a t ɨ	s u w a t ɨ	344	651	KNEE			
10254	Paumari	KNEE	kadʒoʔatʰa / hado	kadʒoʔatʰa	k a dʒ o ʔ a tʰ a	k a dʒ o ʔ a tʰ a	819	775	KNEE			
10707	Proto-Arawan	KNEE	khobabari	khobabari	kʰ o b a b a r i	kʰ o b a b a r i	283	283	KNEE			
11257	Banawa	KNEE	isi widi	isi widi	i s i + w i d i	i s i + w i d i	1159	77 1122	LEG ?			
375	Deni	LATE	naho	naho	n a h o	n a h o - - -	296	296	LATE			
1682	Paumari	LATE	naothi	naothi	n a o t h i	n a - o t h i	296	296	LATE			
10742	Proto-Arawan	LATE	naho	naho	n a h o	n a h o	296	296	LATE			
379	Deni	STORY	ima	ima	i m a	i m a	695	1410	TELL			
1370	Kulina	STORY	ima	ima	i m a	i m a	695	695	STORY			
11337	Banawa	STORY	hijara	hijara	h i j a r a	h i j a r a	1204	1170	STORY			
11525	Jamamadi	STORY	hijara	hijara	h i j a r a	h i j a r a	1204	1170	STORY			
11576	Jarawara	STORY	hijara	hijara	h i j a r a	h i j a r a	1204	1170	STORY			
380	Deni	LIMP	doki	doki	d o k i	d o k i - -	229	229	LIMP			
1685	Paumari	LIMP	dokhiri	dokhiri	ɗ o kʰ i r i	ɗ o kʰ i r i	229	229	LIMP			
10556	Proto-Arawan	LIMP	dokhi	dokhi	d o kʰ i	d o kʰ i	229	229	LIMP			
11262	Banawa	LIMP	nowa	nowa	n o w a	n o w a	1152	1110	LIMP			
11264	Jarawara	LIMP	nowa	nowa	n o w a	n o w a	1152	1110	LIMP			
11526	Jamamadi	LIMP	nowa	nowa	n o w a	n o w a	1152	1110	LIMP			
390	Deni	MOT-MOT (BIRD)	hiriti	hiriti	h i r i t i	h i - - r i t i	585	1115	MOT-MOT.BIRD			
704	Jamamadi	MOT-MOT (BIRD)	hiriti	hiriti	h i r i t i	h i - - r i t i	585	1115	MOT-MOT.BIRD			
1017	Jarawara	MOT-MOT (BIRD)	hihiriti	hihiriti	h i h i r i t i	h i h i r i t i	585	1115	MOT-MOT.BIRD			
10603	Proto-Arawan	MOT-MOT (BIRD)	hiriti	hiriti	h i r i t i	h i r i t i	585	1115	MOT-MOT.BIRD			
391	Deni	MOTH	daphopho	daphopho	d a pʰ o pʰ o	d a pʰ o pʰ o	41	41	MOTH			
1384	Kulina	MOTH	dapʰopʰo	dapʰopʰo	d a pʰ o pʰ o	d a pʰ o pʰ o	41	41	MOTH			
1879	Sorowaha	MOTH	dahoho	dahoho	d a h o h o	d a h o h o	41	41	MOTH			
10548	Proto-Arawan	MOTH	daphopho	daphopho	d a pʰ o pʰ o	d a pʰ o pʰ o	41	41	MOTH			
11280	Banawa	MOTH	moo	moo	m oː	m oː	1169	1137	MOTH			
11577	Jarawara	MOTH	moho	moho	m o h o	m o h o	1169	1137	MOTH			
12371	Arasairi	MOTH	seppo / sebako	seppo	s e p p o	s e p p - - o	1653	1638	MOTH			
12372	Arasairi	MOTH	seppo / sebako	sebako	s e b a k o	s e b - a k o	1653	1638	MOTH			
395	Deni	NAME	oni	oni	o n i	o n i	309	309	NAME			
707	Jamamadi	NAME	oni	oni	o n i	o n i	309	309	NAME			
1021	Jarawara	NAME	ini	ini	i n i	i n i	309	309	NAME			
1389	Kulina	NAME	oni	oni	o n i	o n i	309	309	NAME			
1692	Paumari	NAME	oni	oni	o n i	o n i	309	309	NAME			
10373	Amarakaeri	NAME	ndik	ndik	n/d i k	n/d i k	898	856	NAME			
10772	Proto-Arawan	NAME	oni	oni	o n i	o n i	309	309	NAME			
11282	Banawa	NAME	ini	ini	i n i	i n i	309	309	NAME			
398	Deni	NIGHT	dzume	dzume	dz u m e	dz u m e	589	575	NIGHT			
1026	Jarawara	NIGHT	jama	jama	j a m a	j a m a	589	575	NIGHT			
10272	Paumari	NIGHT	dʒoma	dʒoma	dʒ o m a	dʒ o m a	589	575	NIGHT			
10273	Kulina	NIGHT	zome	zome	z o m e	z o m e	589	575	NIGHT			
11382	Banawa	NIGHT	jama	jama	j a m a	j a m a	589	575	NIGHT			
11835	Paumari_1833	NIGHT	dʒuma	dʒuma	dʒ u m a	dʒ u m a	589	575	NIGHT			
11838	Sorowaha	NIGHT	bana	bana	b a n a	b a n a	1405	1376	NIGHT			
12373	Arasairi	NIGHT	osinde / sikiu	osinde	o s i n d e	o s i n d e	1654	1640	NIGHT			
12374	Arasairi	NIGHT	osinde / sikiu	sikiu	s i k iu	s i k iu	1655	1639	NIGHT			
399	Deni	NOSE	ene	ene	e n e	e n e	1112	1112	NOSE			
1392	Kulina	NOSE	ɛnɛ	ɛnɛ	ɛ n ɛ	ɛ n ɛ	1112	1112	NOSE			
1694	Paumari	NOSE	βiridi	βiridi	β i r i ɗ i	β i r i ɗ i	590	576	NOSE			
10274	Jarawara	NOSE	witi	witi	w i t i	w i t i	588	574	NOSE			
10505	Kanamari	NOSE	upak	upak	u p a k	u p a k	943	902	NOSE			
10506	KatukinaBiá	NOSE	upak	upak	u p a k	u p a k	943	902	NOSE			
10813	Katawishi	NOSE	uhi	uhi	u h i	u h i	964	921	NOSE			
10902	Proto-Arawan	NOSE	wiridi	wiridi	w i r i d i	w i r i d i	590	576	NOSE			
11283	Banawa	NOSE	widi	widi	w i d i	w i d i	588	574	NOSE			
11527	Jamamadi	NOSE	widi	widi	w i d i	w i d i	588	574	NOSE			
12174	Paumari_1833	NOSE	wiredi	wiredi	w i r e d i	w i r e d i	590	576	NOSE			
12375	Arasairi	NOSE	otampi	otampi	o t a m p i	o t a m p i	1656	1641	NOSE			
408	Deni	PASSION FRUIT	sanaro	sanaro	s a n a r o	s a n a r o	1222	1222	PASSION.FRUIT			
717	Jamamadi	PASSION FRUIT	sanaro	sanaro	s a n a r o	s a n a r o	1222	1222	PASSION.FRUIT			
1885	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾo	s a n a ɾ o	s a n a ɾ o	1222	1222	PASSION.FRUIT			
5013	Sorowaha	PASSION FRUIT	sanaɾo / sanaɾu	sanaɾu	s a n a ɾ u	s a n a ɾ u	1222	1222	PASSION.FRUIT			
10827	Proto-Arawan	PASSION FRUIT	sanaro	sanaro	s a n a r o	s a n a r o	1222	1222	PASSION.FRUIT			
11289	Banawa	PASSION FRUIT	sakanaro	sakanaro	s a k a n a r o	s a k a n a r o	1222	1222	PASSION.FRUIT			
12273	Kulina	PASSION FRUIT	sowe	sowe	s o w e	s o w e	1578	1559	PASSION.FRUIT			
410	Deni	PAXIUBA (genus Irartea)	boba	boba	b o b a	b o b a	26	26	PAXIUBA			
1701	Paumari	PAXIUBA (genus Irartea)	oba	oba	o b a	o b a	26	26	PAXIUBA			
10526	Proto-Arawan	PAXIUBA (genus Irartea)	boba	boba	b o b a	b o b a	26	26	PAXIUBA			
12232	Sorowaha	PAXIUBA (genus Irartea)	dusana	dusana	d u s a n a	d u s a n a	1556	1536	PAXIUBA			
12233	Jarawara	PAXIUBA (genus Irartea)	basioba / jani	basioba	b a s io b a	b a s io b a	26	26	PAXIUBA			
12234	Jarawara	PAXIUBA (genus Irartea)	basioba / janifara	janifara	j a n i ɸ a r a	j a n i ɸ a r a	1557	1537	PAXIUBA			
411	Deni	PEPPER	katsʰiʔi	katsʰiʔi	k a tsʰ i ʔ i	k a tsʰ i ʔ i	270	270	PEPPER			
1403	Kulina	PEPPER	katsʰi	katsʰi	k a tsʰ i	k a tsʰ i - -	270	270	PEPPER			
1702	Paumari	PEPPER	kasi	kasi	k a s i	k a s i - -	270	270	PEPPER			
10673	Proto-Arawan	PEPPER	katsʰiʔi	katsʰiʔi	k a tsʰ i ʔ i	k a tsʰ i ʔ i	270	270	PEPPER			
11294	Banawa	PEPPER	koriti	koriti	k o r i t i	k o r i t i	1215	1180	PEPPER			
11578	Jarawara	PEPPER	koriti	koriti	k o r i t i	k o r i t i	1215	1180	PEPPER			
412	Deni	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1154	Jarawara	PIECE	kote	kote	k o t e	k o t e	952	910	PIECE			
1404	Kulina	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1704	Paumari	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
1942	Sorowaha	PIECE	ibisini	ibisini	i b i s i n i	i b i s i n i	69	69	PIECE			Small piece
10527	Proto-Arawan	PIECE	bobi	bobi	b o b i	b o b i	27	27	PIECE			
10754	Banawa	PIECE	kotee	kotee	k o t ee	k o t ee	952	910	PIECE			
11528	Jamamadi	PIECE	kote	kote	k o t e	k o t e	952	910	PIECE			
414	Deni	DOVE	okoko	okoko	o k o k o	o k o k o	306	306	PIGEON			
550	Deni	DOVE	kamowa	kamowa	k a m o w a	k a m o w a	98	98	PIGEON			
661	Jamamadi	DOVE	okoko	okoko	o k o k o	o k o k o	307	307	PIGEON			
948	Jarawara	DOVE	okoko	okoko	o k o k o	o k o k o	307	307	PIGEON			
1406	Kulina	DOVE	okoko	okoko	o k o k o	o k o k o	306	306	PIGEON			
1793	Paumari	DOVE	kamoa	kamoa	k a m o a	k a m o - a	98	98	PIGEON			
10664	Proto-Arawan	DOVE	kamowa	kamowa	k a m o w a	k a m o w a	98	98	PIGEON			
12085	Paumari_1833	DOVE	hoi hoi	hoi hoi	h oi + h oi	h oi + h oi	1494	1476	PIGEON			
416	Deni	PICK	ba	ba	b a	b a - -	213	213	PICK			
1039	Jarawara	PICK	bata	bata	b a t a	b a t a	213	213	PICK			
1706	Paumari	PICK	bada	bada	b a ɗ a	b a ɗ a	213	213	PICK			
10447	Proto-Arawan	PICK	bada	bada	b a d a	b a d a	213	213	PICK			
11650	Banawa	PICK	bata	bata	b a t a	b a t a	213	213	PICK			
12274	Kulina	PICK	pore	pore	p o r e	p o r e	1579	1560	PICK			
419	Deni	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
724	Jamamadi	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
1042	Jarawara	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
1409	Kulina	POUND TO FLATTEN	baɾo	baɾo	b a ɾ o	b a ɾ o	352	352	POUND.TO.FLATTEN			
1890	Sorowaha	POUND TO FLATTEN	baɾo	baɾo	b a ɾ o	b a ɾ o	352	352	POUND.TO.FLATTEN			
10459	Proto-Arawan	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
11504	Banawa	POUND TO FLATTEN	baro	baro	b a r o	b a r o	352	352	POUND.TO.FLATTEN			
420	Deni	PREGNANT	jahani	jahani	j a h a n i	j a h a n i	591	577	PREGNANT			
1708	Paumari	PREGNANT	isa	isa	i s a	i s a	247	247	PREGNANT			
10613	Proto-Arawan	PREGNANT	ijahani	ijahani	i j a h a n i	i j a h a n i	591	577	PREGNANT			
11379	Banawa	PREGNANT	naba	naba	n a b a	n a b a	1188	1153	PREGNANT			
11529	Jamamadi	PREGNANT	naba	naba	n a b a	n a b a	1188	1153	PREGNANT			
11579	Jarawara	PREGNANT	naba	naba	n a b a	n a b a	1188	1153	PREGNANT			
12276	Kulina	PREGNANT	hia	hia	h ia	h ia	1581	1562	PREGNANT			
421	Deni	PRETEND	wadawada	wadawada	w a d a + w a d a	w a d a + w a d a	592	578 578	PRETEND PRETEND			morph=sleep?
10536	Proto-Arawan	PRETEND	ɓada	ɓada	ɓ a d a	ɓ a d a	592	578	PRETEND			
11777	Paumari	PRETEND	badara	badara	ɓ a ɗ a r a	ɓ a ɗ a r a	592	578	PRETEND			
422	Deni	PULL OUT	jopha	jopha	j o pʰ a	j o pʰ a	315	315	PULL.OUT			
1410	Kulina	PULL OUT	jopʰa	jopʰa	j o pʰ a	j o pʰ a	315	315	PULL.OUT			
1709	Paumari	PULL OUT	rasoha	rasoha	r a s o h a	r a s o h a	315	315	PULL.OUT			
10792	Proto-Arawan	PULL OUT	rajopha	rajopha	r a j o pʰ a	r a j o pʰ a	315	315	PULL.OUT			
11302	Banawa	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
11767	Jarawara	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
11768	Jamamadi	PULL OUT	soba	soba	s o b a	s o b a	315	315	PULL.OUT			
424	Deni	RED	makude	makude	m a k u d e	m a k u d e	595	582	RED			
1413	Kulina	RED	makʰo / mapʰaɾa	makʰo	m a kʰ o	m a kʰ o - -	595	582	RED			
1414	Kulina	RED	makʰo / mapʰaɾa	mapʰaɾa	m a pʰ a ɾ a	m a pʰ a ɾ a	596	581	RED			
10011	Sorowaha	RED	ad̥a	ad̥a	a d̥ a	a d̥ a	596	581	RED			
10280	Paumari	RED	nadara	nadara	n a ɗ a r a	n a ɗ a r a	596	581	RED			
10282	Jarawara	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			
11306	Banawa	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			Also yellow
11530	Jamamadi	RED	mawa	mawa	m a w a	m a w a	834	1151	RED			
12161	Paumari_1833	RED	vuatarake	vuatarake	v ua t a r a k e	v ua t a r a k e	596	581	RED			
12376	Arasairi	RED	dahuabenda	dahuabenda	d a h u a b e + n d a	d a h u a b e + n d a	1657	1642 1643	RED ?			
425	Deni	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1415	Kulina	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
1891	Sorowaha	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
10734	Proto-Arawan	RESIN	moja	moja	m o j a	m o j a	295	295	RESIN			
426	Deni	RIVER	patsu	patsu	p a ts u	p a ts u	597	157	WATER			
1416	Kulina	RIVER	wɛni	wɛni	w ɛ n i	w ɛ n i	430	417	RIVER			Possibly of Arawak origin
1710	Paumari	RIVER	βaini	βaini	β ai n i	β ai n i	430	417	RIVER			Possibly of Arawak origin
10289	Arawa	RIVER	paha	paha	p a h a	p a h a	597	157	WATER			
10319	Katawishi	RIVER	waha	waha	w a + h aː	w a + h aː	597	157 583	WATER ?			
10886	Proto-Arawan	RIVER	waini	waini	w ai n i	w ai n i	430	417	RIVER			Possibly of Arawak origin
10908	Amarakaeri	RIVER	wẽ	wẽ	w ẽ	- - w ẽ	597	157	WATER			
11040	Sorowaha	RIVER	bami	bami	b a m i	b a m i	1074	498	WATER			
12377	Arasairi	RIVER	uabe	uabe	u a b e	u a b e	597	157	WATER			
430	Deni	RUBBER TREE	wekheʔi	wekheʔi	w e kʰ e ʔ i	w e kʰ e ʔ i	1134	1134	RUBBER.TREE			
726	Jamamadi	RUBBER TREE	weke	weke	w e k e	w e k e - -	1134	1134	RUBBER.TREE			
1420	Kulina	RUBBER TREE	wɛkʰɛʔi	wɛkʰɛʔi	w ɛ kʰ ɛ ʔ i	w ɛ kʰ ɛ ʔ i	1134	1134	RUBBER.TREE			
10899	Proto-Arawan	RUBBER TREE	wekheʔi	wekheʔi	w e kʰ e ʔ i	w e kʰ e ʔ i	1134	1134	RUBBER.TREE			
438	Deni	ANT (SPECIES)	awitha	awitha	a w i t h a	a w i t h a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
729	Jamamadi	ANT (SPECIES)	awita	awita	a w i t a	a w i t - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
1432	Kulina	ANT (SPECIES)	awit̪ʰa	awit̪ʰa	a w i t̪ʰ a	a w i t̪ʰ - a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
10440	Proto-Arawan	ANT (SPECIES)	awitʰa	awitʰa	a w i tʰ a	a w i tʰ a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
11479	Banawa	ANT (SPECIES)	awita	awita	a w i t a	a w i t a	15	15	SMALL.ANT.WITH.PAINFUL.BITE			
12378	Arasairi	ANT (SPECIES)	uasø	uasø	u a s ø	u a s ø	1658	1644	ANT			
440	Deni	SMOOTH	merude	merude	m e r u d e	m e r u d e	288	288	SMOOTH			
1060	Jarawara	SMOOTH	bono kana	bono kana	b o n o + k a n a	b o n o + k a n a	622	445 481	SMOOTH ?			
11331	Banawa	SMOOTH	isowa	isowa	i s o w a	i s o w a	593	579	SMOOTH			
